Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2018-09-07 14:37:05,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:05,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:05,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:05,7,0.00,0.00,0.00,2.00,0.00,98.00
2018-09-07 14:37:06,0,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:06,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:06,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:06,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:06,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:06,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:06,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:06,7,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:37:07,0,1.01,0.00,0.00,0.00,0.00,98.99
2018-09-07 14:37:07,1,0.00,0.00,2.04,0.00,0.00,97.96
2018-09-07 14:37:07,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:07,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:07,4,0.00,0.00,0.99,0.00,0.00,99.01
2018-09-07 14:37:07,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:07,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:07,7,1.00,0.00,0.00,0.00,0.00,99.00
2018-09-07 14:37:08,0,0.99,0.00,0.99,0.00,0.00,98.02
2018-09-07 14:37:08,1,0.00,0.00,1.03,0.00,0.00,98.97
2018-09-07 14:37:08,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:08,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:08,4,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:08,5,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:08,6,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:08,7,0.99,0.00,0.00,0.00,0.00,99.01
2018-09-07 14:37:09,0,1.98,0.00,0.00,0.00,0.00,98.02
2018-09-07 14:37:09,1,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:09,2,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:09,3,0.00,0.00,0.00,0.00,0.00,100.00
2018-09-07 14:37:09,4,0.00,0.00,0.99,0.00,0.00,99.01
